day	file	pop	resamp	time	lat	long	flow	bluk_red	salinity	temperature	event_rate	fluorescence	evt	opp	n	conc	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	fsc_small_sd	fsc_perp_sd	fsc_big_sd	pe_sd	chl_small_sd	chl_big_sd
2009_313	1	ultra	1	2009-11-09 00:08:24	48.01491	-122.6141	2475.607	20.486	NA	NA	2893	5.31	578432	25320	708	2.1666	31720.2	29859.4	0	1454.8	34476.2	20552.2	2457.2	2441.8	0	4078.5	3255.8	3491.5
2009_313	1	synecho	1	2009-11-09 00:08:24	48.01491	-122.6141	2475.607	20.486	NA	NA	2893	5.31	578432	25320	372	1.1384	22177.3	20710.7	0	20135.5	22203.9	12122.1	6183.2	5961.7	0	3932.7	3834.1	3621.8
2009_313	1	beads	1	2009-11-09 00:08:24	48.01491	-122.6141	2475.607	20.486	NA	NA	2893	5.31	578432	25320	540	1.6525	35585.6	34106.3	0	42836.4	20736.9	10686.6	961	708.2	0	1382.6	2342.6	3470.1
2009_313	4	nano	2,3,4,5,6	2009-11-09 00:17:24	48.04659	-122.62666	2475.456	20.157	NA	NA	3269.886	5.31	584710.56	27295.15	351	0.2011	45460.9	42947.6	0	5023.9	51303.8	34942.5	2516	3047.1	0	10480.8	3397.2	2930.2
2009_313	2	synecho	2	2009-11-09 00:11:24	48.02425	-122.62065	2473.903	20.538	NA	NA	3171	5.31	568064	27476	389	1.092	22614.2	21193.6	0	20230.4	22241.9	11823.5	6606.9	6563.8	0	3957.3	3844	3896.7
2009_313	2	ultra	2	2009-11-09 00:11:24	48.02425	-122.62065	2473.903	20.538	NA	NA	3171	5.31	568064	27476	707	1.9846	31808.8	29899.8	0	1266.3	34434.9	20333.1	2429.8	2446.2	0	3347.4	3359.8	3561.1
2009_313	2	beads	2	2009-11-09 00:11:24	48.02425	-122.62065	2473.903	20.538	NA	NA	3171	5.31	568064	27476	3153	8.8507	35235.1	34036.6	0	43449.3	21419.6	11449.1	620.5	343.3	0	498.2	1927.9	3285.7
2009_313	4.83	beads	3,4,5	2009-11-09 00:19:52	48.05571	-122.629	2476.168	19.883	NA	NA	3203.312	5.31	571627.62	26901.15	735	0.7017	36291.9	34151.8	0	43799.9	21617.7	11613.1	714	527.1	0	394.1	1890.4	3199.1
2009_313	3	ultra	3	2009-11-09 00:14:24	48.03554	-122.6239	2476.458	20.369	NA	NA	3404	5.31	608512	27260	677	2.025	32321.5	29842	0	1544.6	34432.4	20436.1	2485.3	2557	0	3879.8	3190.1	3262.7
2009_313	3	synecho	3	2009-11-09 00:14:24	48.03554	-122.6239	2476.458	20.369	NA	NA	3404	5.31	608512	27260	441	1.3191	23654.5	21505.8	0	21036.3	22787.8	12157	6459.3	6176.5	0	3807	3894.7	3943.3
2009_313	4	synecho	4	2009-11-09 00:17:24	48.04626	-122.6267	2474.755	20.382	NA	NA	3364	5.31	599296	27508	459	1.344	23414.8	21409	0	20735	22519.9	12013.7	6578.4	6279.3	0	3799.4	3857	3859.3
2009_313	4	ultra	4	2009-11-09 00:17:24	48.04626	-122.6267	2474.755	20.382	NA	NA	3364	5.31	599296	27508	731	2.1405	32240.6	29676.3	0	1345.6	34576.5	20355.6	2443.1	2536.9	0	3169.2	3244.8	3481.5
2009_313	5	ultra	5	2009-11-09 00:20:24	48.05769	-122.62948	2476.458	19.779	NA	NA	3170	5.31	565888	26776	713	2.0419	32122.2	29491.5	0	1335.3	34522.2	20378.1	2522.3	2622.6	0	3069.3	3478.9	3482.8
2009_313	5	synecho	5	2009-11-09 00:20:24	48.05769	-122.62948	2476.458	19.779	NA	NA	3170	5.31	565888	26776	407	1.1656	22580.1	20284.1	0	20392.1	22323.3	11885.4	5505.7	5328.8	0	3683	3800.9	3745.6
2009_313	8.1	diatoms	6,7,8,9,10	2009-11-09 00:29:42	48.09082	-122.63957	2474.162	19.724	NA	NA	3095.806	5.31	552142.43	27529.04	315	0.1698	47269.2	44605.6	0	3971.6	57775.9	41757	2393.5	2619.3	0	10728	2529.8	2644.1
2009_313	6	ultra	6	2009-11-09 00:23:24	48.06922	-122.63248	2475.607	19.651	NA	NA	3174	5.31	570112	27351	794	2.2273	32503.1	29735.1	0	1271.6	34915.9	20766.7	2571.9	2669	0	2738.3	3308.5	3582
2009_313	6	synecho	6	2009-11-09 00:23:24	48.06922	-122.63248	2475.607	19.651	NA	NA	3174	5.31	570112	27351	465	1.3044	23498.8	20967	0	20989.3	22697.2	12327.7	5724	5627.5	0	3969.1	3803.5	3710
2009_313	6	beads	6	2009-11-09 00:23:24	48.06922	-122.63248	2475.607	19.651	NA	NA	3174	5.31	570112	27351	561	1.5737	36965.3	34374.9	0	43811.5	21504.3	11450.8	563.2	327.5	0	375.7	1855.6	3251.8
2009_313	8.59	nano	7,8,9,10	2009-11-09 00:31:10	48.09569	-122.64135	2473.817	19.744	NA	NA	3078.741	5.31	548327.2	27545.78	351	0.2365	46288	43440.2	0	5155.7	52047.8	35647.2	2392.5	2720.6	0	10701	3225.1	2729.5
2009_313	7	ultra	7	2009-11-09 00:26:24	48.07997	-122.63501	2474.755	19.694	NA	NA	3157	5.31	562432	28075	795	2.1416	33144	30359.9	0	1382.5	35343.6	21088.6	2704.2	2730.3	0	3577.5	3319.5	3522.2
2009_313	7	beads	7	2009-11-09 00:26:24	48.07997	-122.63501	2474.755	19.694	NA	NA	3157	5.31	562432	28075	894	2.4083	37071.8	34342.3	0	43729.4	21443.7	11548.9	570.5	335.3	0	405.6	1892.9	3221.1
2009_313	7	synecho	7	2009-11-09 00:26:24	48.07997	-122.63501	2474.755	19.694	NA	NA	3157	5.31	562432	28075	419	1.1287	23431	20878.2	0	20713.7	22409.8	12184.1	5720.9	5586.9	0	3678.1	3517.1	3531.6
2009_313	8	ultra	8	2009-11-09 00:29:24	48.09162	-122.63788	2473.903	19.496	NA	NA	3032	5.31	538368	27416	828	2.1875	33469.2	30673	0	1162.5	35581.6	21110.8	2605.4	2629.4	0	2437.1	3283.5	3415.6
2009_313	8	synecho	8	2009-11-09 00:29:24	48.09162	-122.63788	2473.903	19.496	NA	NA	3032	5.31	538368	27416	466	1.2312	24181.9	21614.2	0	20675.5	22580.4	12191.7	6364	6070.1	0	3772.9	3832	3655.2
2009_313	8	beads	8	2009-11-09 00:29:24	48.09162	-122.63788	2473.903	19.496	NA	NA	3032	5.31	538368	27416	781	2.0634	36881.4	34086.1	0	43270.6	20762.1	11343.5	752.6	596.8	0	577.3	2056.5	3438.8
2009_313	9	synecho	9	2009-11-09 00:32:24	48.10348	-122.64051	2474.755	19.839	NA	NA	3024	5.31	540416	27049	646	1.7402	24327.9	21742.9	0	20539.5	22497.3	12027.9	6078.5	5934.7	0	4077	4026.5	3756.7
2009_313	9	ultra	9	2009-11-09 00:32:24	48.10348	-122.64051	2474.755	19.839	NA	NA	3024	5.31	540416	27049	962	2.5915	33549.5	30752.7	0	1062.2	35691.7	21304	2380.7	2366.9	0	1826.8	3311.8	3420.2
2009_313	9	beads	9	2009-11-09 00:32:24	48.10348	-122.64051	2474.755	19.839	NA	NA	3024	5.31	540416	27049	694	1.8695	36886.8	34052.2	0	43164.5	20637	11173	568.5	342.8	0	632.5	2059	3388.9
2009_313	10	ultra	10	2009-11-09 00:35:24	48.105	-122.65	2472.197	19.907	NA	NA	3101	5.31	551936	27651	1207	3.2549	33999.3	31196.2	0	1233.8	35742.9	21304.4	2478.9	2428.6	0	3181.1	3316.1	3426.8
2009_313	10	synecho	10	2009-11-09 00:35:24	48.105	-122.65	2472.197	19.907	NA	NA	3101	5.31	551936	27651	956	2.578	24268.5	21559.6	0	20233.3	22120.9	11603.5	5366.3	5184.2	0	3927.1	3884.2	3565.5
2009_313	10	beads	10	2009-11-09 00:35:24	48.105	-122.65	2472.197	19.907	NA	NA	3101	5.31	551936	27651	600	1.618	36956.9	34053.5	0	42999.1	20385.9	11171.5	696.9	531.2	0	751.9	2111.3	3126.3
2009_313	12.25	nano	11,12,13,14	2009-11-09 00:42:08	48.13228	-122.66956	2474.693	20.054	NA	NA	3068.629	5.31	547864.49	26878.44	345	0.2371	45785.5	42829.7	0	5335.4	51459.2	35255	2826.3	3096.4	0	10418.4	3358.6	2711
2009_313	11	ultra	11	2009-11-09 00:38:24	48.12365	-122.65496	2473.05	19.76	NA	NA	3022	5.31	540416	27123	1060	2.8575	34074.4	31266.2	0	1151.2	35688.1	21249.3	2548.7	2536.2	0	2471.9	3316.4	3547.7
2009_313	11	synecho	11	2009-11-09 00:38:24	48.12365	-122.65496	2473.05	19.76	NA	NA	3022	5.31	540416	27123	782	2.1081	24111.8	21479.8	0	20153.4	21944.3	11722.6	5189.7	5000.6	0	4052.3	3947.1	3713.5
2009_313	11	beads	11	2009-11-09 00:38:24	48.12365	-122.65496	2473.05	19.76	NA	NA	3022	5.31	540416	27123	395	1.0648	36641.1	33713.9	0	42271.1	19531.3	10739.7	870.4	715.1	0	1198.3	2548.5	3302.8
2009_313	12.45	beads	12,13	2009-11-09 00:42:44	48.13384	-122.67155	2475.135	20.056	NA	NA	3048.13	5.31	543782.22	26633.35	432	0.5937	35985.6	33106.1	0	41388.8	18543.1	10492.4	1322.9	1110.1	0	1597.7	2645.6	3560
2009_313	12	synecho	12	2009-11-09 00:41:24	48.13112	-122.66669	2474.755	19.915	NA	NA	3066	5.31	544640	26695	608	1.6713	24294.6	21611.7	0	20345.7	22148.7	12003.4	6037.8	5821.8	0	4124.6	3966.3	3636.4
2009_313	12	ultra	12	2009-11-09 00:41:24	48.13112	-122.66669	2474.755	19.915	NA	NA	3066	5.31	544640	26695	848	2.331	33621.8	30827	0	1146.9	35448.8	20936.1	2553.4	2525.3	0	2474.6	3327.4	3536
2009_313	13	ultra	13	2009-11-09 00:44:24	48.13722	-122.67756	2475.607	20.232	NA	NA	3026	5.31	542720	26557	793	2.1791	33189.7	30374.2	0	1174.6	35170.6	20895	2513.8	2541.1	0	3057.4	3248.2	3373.3
2009_313	13	synecho	13	2009-11-09 00:44:24	48.13722	-122.67756	2475.607	20.232	NA	NA	3026	5.31	542720	26557	565	1.5526	23846.8	21268.6	0	20228.7	22096.5	11692.9	5887.7	5999.9	0	3746.8	3804.9	3603.8
2009_313	14.48	beads	14,15	2009-11-09 00:48:50	48.14683	-122.69681	2475.224	21.283	NA	NA	3350.796	5.31	599353.47	27802.31	441	0.6455	35545.2	32697.2	0	40645.4	17909.7	10010.9	1801.6	1615.2	0	1616.9	2754.2	3581.5
2009_313	14	ultra	14	2009-11-09 00:47:24	48.14373	-122.69084	2476.458	20.592	NA	NA	3203	5.31	571904	27101	768	2.1994	33066.3	30186.5	0	1073.4	35297.3	21106.9	2442.8	2493.9	0	2271.4	3235	3331.6
2009_313	14	synecho	14	2009-11-09 00:47:24	48.14373	-122.69084	2476.458	20.592	NA	NA	3203	5.31	571904	27101	438	1.2544	23754.1	21122.6	0	20578.4	22438	11605.5	6167.8	5953.6	0	4042.6	3944.9	3820.2
2009_313	16.94	nano	15,16,17,18,19	2009-11-09 00:56:13	48.16347	-122.72595	2474.941	22.114	NA	NA	3707.245	5.31	663050.46	29667.43	355	0.2125	45449.2	42307.9	0	3720.5	51196.9	34906.7	2455.6	2794	0	8442.7	2938.3	2356.6
2009_313	15	synecho	15	2009-11-09 00:50:24	48.15015	-122.70319	2473.903	22.021	NA	NA	3509	5.31	628736	28553	419	1.2546	24189.3	21441.3	0	20889.4	22652.4	12176.3	6433.3	6384	0	3893.1	3642.3	3708.8
2009_313	15	ultra	15	2009-11-09 00:50:24	48.15015	-122.70319	2473.903	22.021	NA	NA	3509	5.31	628736	28553	754	2.2576	33431.7	30563.2	0	1233.3	35539.6	21132.9	2550.7	2571.2	0	2956.2	3323.7	3617
2009_313	16	synecho	16	2009-11-09 00:53:24	48.15738	-122.71524	2477.309	21.595	NA	NA	3716	5.31	665472	29901	390	1.1661	24544.4	21788.9	0	21689.2	23303.3	12351.3	6652.7	6622	0	3811.8	3676.2	3465.5
2009_313	16	ultra	16	2009-11-09 00:53:24	48.15738	-122.71524	2477.309	21.595	NA	NA	3716	5.31	665472	29901	708	2.117	33427.3	30522.4	0	1043.8	35496.6	21394.8	2481.8	2505.8	0	2083.8	3364.4	3671.2
2009_313	17	ultra	17	2009-11-09 00:56:25	48.16361	-122.72631	2477.309	21.532	NA	NA	3693	5.31	657536	29643	663	1.9824	33070.6	30129.6	0	1348.9	35356.9	21041.1	2386.4	2398	0	3567.5	3085.8	3489.8
2009_313	17	synecho	17	2009-11-09 00:56:25	48.16361	-122.72631	2477.309	21.532	NA	NA	3693	5.31	657536	29643	370	1.1063	24566.9	21864.9	0	21896.1	23730.6	12596.5	6265.7	6442.3	0	3793	3624.9	3713.5
2009_313	18	ultra	18	2009-11-09 00:59:25	48.17069	-122.73822	2471.344	21.753	NA	NA	3711	5.31	664832	29988	639	1.9153	32862.6	29932.2	0	1320.9	35256.4	20854.1	2397.4	2477.3	0	3573.4	3177.6	3527.7
2009_313	18	synecho	18	2009-11-09 00:59:25	48.17069	-122.73822	2471.344	21.753	NA	NA	3711	5.31	664832	29988	354	1.0611	24594.2	21726.4	0	22159.8	23905.5	12653.4	6732.9	6459	0	3634.8	3528.1	3467.6
2009_313	19	ultra	19	2009-11-09 01:02:24	48.17772	-122.75058	2474.755	23.989	NA	NA	3956	5.31	707840	30439	621	1.9452	32822.9	29845.9	0	1363.3	35021.5	20610.2	2301.3	2382.4	0	3705.3	3069.7	3508.6
2009_313	19	synecho	19	2009-11-09 01:02:24	48.17772	-122.75058	2474.755	23.989	NA	NA	3956	5.31	707840	30439	331	1.0368	24853.5	21960.4	0	21741.2	23559.4	12659.7	7250	7446	0	3786.6	3878.8	3344.6
2009_313	20	synecho	20	2009-11-09 01:05:25	48.18455	-122.76307	2474.755	22.851	NA	NA	4088	5.31	728320	31101	306	0.9585	24039	21147.1	0	22206	23812.6	12558.4	6211.4	5992.1	0	3736.3	4003.3	3785.8
2009_313	20	ultra	20	2009-11-09 01:05:25	48.18455	-122.76307	2474.755	22.851	NA	NA	4088	5.31	728320	31101	553	1.7322	32893.7	29933.6	0	1130.5	35277.7	20850.9	2358.5	2375.4	0	2622.5	3093.9	3384.9
2009_313	21	synecho	21	2009-11-09 01:08:25	48.19136	-122.77562	2478.16	22.47	NA	NA	3929	5.31	698368	30066	314	0.9822	23632.8	20673.9	0	21591.9	23244.8	12303.6	6020.2	5969.7	0	3848.9	3800.2	3453.2
2009_313	21	ultra	21	2009-11-09 01:08:25	48.19136	-122.77562	2478.16	22.47	NA	NA	3929	5.31	698368	30066	572	1.7893	32771.1	29808.7	0	1241.3	35181.3	20858.5	2121.5	2195.1	0	3230.8	3180.8	3473
2009_313	22.89	beads	22,23	2009-11-09 01:14:04	48.20721	-122.79231	2471.913	21.797	NA	NA	3670.674	5.31	656897.78	29349.61	791	1.1852	34528.4	31685.1	0	39928.9	17069.6	9582	2273.5	2151.1	0	1845	2886.3	3576.4
2009_313	22	ultra	22	2009-11-09 01:11:25	48.19873	-122.78518	2476.458	22.851	NA	NA	3716	5.31	668160	29019	624	1.9533	32568.5	29668.1	0	1234	34877.4	20609.8	2207.2	2280.5	0	3505.4	3198.8	3433.1
2009_313	22	synecho	22	2009-11-09 01:11:25	48.19873	-122.78518	2476.458	22.851	NA	NA	3716	5.31	668160	29019	355	1.1112	23686.7	21030.6	0	21112	23062.6	12298.1	6669.7	6645.2	0	3603	3638.1	3438
2009_313	23	synecho	23	2009-11-09 01:14:25	48.20827	-122.79321	2471.344	21.665	NA	NA	3665	5.31	655488	29391	323	0.9681	23685.2	21018.6	0	21492.8	23434.7	12317.6	6458.1	6241.2	0	3794.7	3775.2	3565.9
2009_313	23	ultra	23	2009-11-09 01:14:25	48.20827	-122.79321	2471.344	21.665	NA	NA	3665	5.31	655488	29391	537	1.6096	32626.3	29796.4	0	1221.2	35197.4	20930.8	2272.4	2409.2	0	3335.4	3143.6	3207.8
2009_313	24	ultra	24	2009-11-09 01:17:25	48.2175	-122.80134	2473.903	22.6	NA	NA	3713	5.31	664576	30198	607	1.8175	33287.9	30424.4	0	1320	35614.1	21206	2391.3	2444.9	0	3933.1	3275.1	3557.3
2009_313	24	synecho	24	2009-11-09 01:17:25	48.2175	-122.80134	2473.903	22.6	NA	NA	3713	5.31	664576	30198	329	0.9851	23822.4	21130	0	21359.1	23103.1	12165.1	5873.2	5630	0	3644.4	3760.8	3738.4
2009_313	24	beads	24	2009-11-09 01:17:25	48.2175	-122.80134	2473.903	22.6	NA	NA	3713	5.31	664576	30198	1299	3.8895	35037.9	32160.6	0	40448.6	17543.3	9861.5	2123.5	1857	0	1903.3	2961.8	3808
2009_313	25	synecho	25	2009-11-09 01:20:25	48.22662	-122.80736	2474.755	21.309	NA	NA	4001	5.31	713984	31823	395	1.1823	24900.8	22134.3	0	22178.2	23680	12481.5	5831.6	5539	0	3538.6	3628.9	3566.4
2009_313	25	ultra	25	2009-11-09 01:20:25	48.22662	-122.80736	2474.755	21.309	NA	NA	4001	5.31	713984	31823	687	2.0563	34310.1	31426.6	0	1834.4	36125.7	21465.4	2567.4	2496	0	5460.3	3248.2	3584.9
2009_313	25	beads	25	2009-11-09 01:20:25	48.22662	-122.80736	2474.755	21.309	NA	NA	4001	5.31	713984	31823	1706	5.1064	35838.6	32898.1	0	40934.7	18128.4	10257	2109.6	1841.3	0	1953.1	2929.6	3512.8
2009_313	26	beads	26	2009-11-09 01:23:25	48.23569	-122.80453	2472.197	20.045	NA	NA	3492	5.31	621184	28577	554	1.6239	35664.7	32751.1	0	40676	17865.1	10231.3	2264.1	2059.5	0	2036.5	3058.3	3504.9
2009_313	26	ultra	26	2009-11-09 01:23:25	48.23569	-122.80453	2472.197	20.045	NA	NA	3492	5.31	621184	28577	720	2.1104	34685.1	31815.8	0	1433.5	36571.5	22033.2	2508	2417.5	0	3821.2	3254.7	3694.6
2009_313	26	synecho	26	2009-11-09 01:23:25	48.23569	-122.80453	2472.197	20.045	NA	NA	3492	5.31	621184	28577	487	1.4275	25263.7	22397.6	0	22077.9	23675.9	12906.5	5676.4	5562.2	0	3778.9	3706	3673.5
2009_313	27	synecho	27	2009-11-09 01:26:25	48.24393	-122.7992	2474.755	20.353	NA	NA	3327	5.31	594560	28079	553	1.5848	24745.2	21969.1	0	22077.6	23698.7	12758.7	5373.4	5139.7	0	3604.5	3703.3	3542.5
2009_313	27	ultra	27	2009-11-09 01:26:25	48.24393	-122.7992	2474.755	20.353	NA	NA	3327	5.31	594560	28079	762	2.1838	34547.7	31708.9	0	1407.6	36409.8	21994.7	2513.5	2466.5	0	4179.2	3214.3	3494.4
2009_313	27	beads	27	2009-11-09 01:26:25	48.24393	-122.7992	2474.755	20.353	NA	NA	3327	5.31	594560	28079	644	1.8456	35739.9	32878.7	0	40860.3	18142.9	10012	1925.5	1670.7	0	1870.4	2834.4	3734.8
2009_313	28	ultra	28	2009-11-09 01:29:25	48.25362	-122.79363	2473.903	20.83	NA	NA	3487	5.31	624768	28666	733	2.1471	35043.1	32183.3	0	1454	36796.5	22113.6	2495.9	2365.8	0	4018.5	3225.2	3467.1
2009_313	28	synecho	28	2009-11-09 01:29:25	48.25362	-122.79363	2473.903	20.83	NA	NA	3487	5.31	624768	28666	536	1.57	24856.8	22115.4	0	21931.6	23637.9	12663.8	5381.6	5274.3	0	3663.7	3692.2	3676.8
2009_313	28	beads	28	2009-11-09 01:29:25	48.25362	-122.79363	2473.903	20.83	NA	NA	3487	5.31	624768	28666	538	1.5759	35406.9	32498.7	0	40534.9	17944.2	9917	2299.6	2146.6	0	2193.1	3010	3872.8
2009_313	29	synecho	29	2009-11-09 01:32:25	48.26328	-122.78865	2475.607	25.734	NA	NA	4357	5.31	776704	30912	452	1.5215	24932.9	22235.6	0	21286.7	22929.5	12020.4	5850.6	5623.2	0	3798.4	3756.7	3808
2009_313	29	ultra	29	2009-11-09 01:32:25	48.26328	-122.78865	2475.607	25.734	NA	NA	4357	5.31	776704	30912	694	2.3361	35292.4	32451.5	0	1478.5	36720.9	22175.7	2749.1	2611.5	0	4422.4	3429.1	3610
2009_313	29	beads	29	2009-11-09 01:32:25	48.26328	-122.78865	2475.607	25.734	NA	NA	4357	5.31	776704	30912	590	1.986	35652.4	32812.6	0	40786.6	17952.6	9805.9	2090.4	1865.5	0	2074.8	3058.1	3722.8
2009_313	30	ultra	30	2009-11-09 01:35:25	48.2733	-122.78553	2477.309	26.572	NA	NA	5963	5.31	1066880	33557	604	2.6216	35651.1	32773.4	0	1254.5	36941.9	22360.7	2675.9	2496.6	0	3085.1	3338.8	3458.9
2009_313	30	synecho	30	2009-11-09 01:35:25	48.2733	-122.78553	2477.309	26.572	NA	NA	5963	5.31	1066880	33557	336	1.4584	25189.6	22411.2	0	21557.7	23061.7	12274.9	5602.7	5603.9	0	3724	3863.1	3209.8
2009_313	30	beads	30	2009-11-09 01:35:25	48.2733	-122.78553	2477.309	26.572	NA	NA	5963	5.31	1066880	33557	402	1.7449	36072.9	33271.2	0	41037.1	18331	10210.7	2206.4	2117.7	0	2025.7	3026.4	3631.7
2009_313	31	ultra	31	2009-11-09 01:38:25	48.28333	-122.78	2474.755	22.759	NA	NA	5017	5.31	899584	32713	645	2.4133	35148.5	32341.2	0	1254.9	36750.2	22084.4	2682.5	2466.3	0	2934.6	3165.5	3425.6
2009_313	31	synecho	31	2009-11-09 01:38:25	48.28333	-122.78	2474.755	22.759	NA	NA	5017	5.31	899584	32713	397	1.4854	25517.5	22694.1	0	22025.7	23601	12798.6	5741.4	5647.5	0	3824.4	3793.8	3773.8
2009_313	31	beads	31	2009-11-09 01:38:25	48.28333	-122.78	2474.755	22.759	NA	NA	5017	5.31	899584	32713	409	1.5303	35672.6	32845.2	0	40869.2	18178.3	9987.4	2267.4	2007.6	0	2237.8	3172.6	3827.6
2009_313	33.95	nano	32,33,34,35,36	2009-11-09 01:47:15	48.30992	-122.76473	2475.68	21.351	NA	NA	3786.093	5.31	676322.05	29690.99	312	0.1909	45731.2	42852	0	5688.6	51184.5	35013.3	3140.9	3526.7	0	10641.2	3578.4	2853.9
2009_313	32	beads	32	2009-11-09 01:41:25	48.29145	-122.77391	2475.607	21.794	NA	NA	3971	5.31	713216	30757	689	2.1575	36724.6	33768	0	41894	19171.1	10483.8	1983.7	1749.1	0	2089.9	3083.1	3562.8
2009_313	32	ultra	32	2009-11-09 01:41:25	48.29145	-122.77391	2475.607	21.794	NA	NA	3971	5.31	713216	30757	755	2.3642	34312.7	31471.8	0	1591.4	36291.7	21774.8	2455	2428.4	0	4466.3	3089.6	3280.3
2009_313	32	synecho	32	2009-11-09 01:41:25	48.29145	-122.77391	2475.607	21.794	NA	NA	3971	5.31	713216	30757	524	1.6408	25012.6	22273.4	0	22157.4	23577.8	12530.6	5616.9	5603.3	0	3557.6	3717.9	3783
2009_313	33	ultra	33	2009-11-09 01:44:25	48.30093	-122.76927	2477.309	20.832	NA	NA	3759	5.31	672256	29549	765	2.3394	33982.3	31215.8	0	1294.3	36265.1	21739.4	2339.7	2322.9	0	3410.4	3231.1	3441.9
2009_313	33	synecho	33	2009-11-09 01:44:25	48.30093	-122.76927	2477.309	20.832	NA	NA	3759	5.31	672256	29549	554	1.6942	24608.1	21886.3	0	21972.3	23441.9	12726.9	6054	5892.1	0	3695	3846.8	3582.1
2009_313	33	beads	33	2009-11-09 01:44:25	48.30093	-122.76927	2477.309	20.832	NA	NA	3759	5.31	672256	29549	514	1.5718	35878.8	33055.5	0	41029.4	18205.7	10167.3	2202.5	1926.1	0	2133.6	3076.9	3861.9
2009_313	34	synecho	34	2009-11-09 01:47:25	48.31057	-122.76482	2474.755	21.247	NA	NA	3700	5.31	660096	29535	522	1.5624	24085.6	21472.9	0	22039	23669.9	12571.9	5439.8	5254.9	0	3633.4	3758.8	3622
2009_313	34	ultra	34	2009-11-09 01:47:25	48.31057	-122.76482	2474.755	21.247	NA	NA	3700	5.31	660096	29535	821	2.4574	33959.7	31151.4	0	1290.5	36155.4	21699.6	2421.5	2380.2	0	3305.7	3232.3	3291.5
2009_313	34	beads	34	2009-11-09 01:47:25	48.31057	-122.76482	2474.755	21.247	NA	NA	3700	5.31	660096	29535	540	1.6163	35120.7	32348.1	0	40431.9	17478.9	9773.5	2308.7	2130.6	0	1977.8	2823.7	3809.3
2009_313	35.67	beads	35,36	2009-11-09 01:52:25	48.32616	-122.75636	2475.606	21.405	NA	NA	3743.667	5.31	666240	29279.33	528	0.8079	34714.4	31969.3	0	40119.7	17164.2	9791.5	2140.5	1952	0	1994.5	2859.7	3630.1
2009_313	35	synecho	35	2009-11-09 01:50:25	48.31955	-122.76001	2473.903	21.509	NA	NA	3703	5.31	660608	29000	550	1.6842	24003	21344.9	0	22014.5	23506.4	12483.8	5529.9	5254.5	0	3458.7	3613.5	3635.6
2009_313	35	ultra	35	2009-11-09 01:50:25	48.31955	-122.76001	2473.903	21.509	NA	NA	3703	5.31	660608	29000	774	2.3702	33978.2	31214.9	0	1831.7	36267.5	21712.7	2311.8	2389.7	0	5234.2	3325.7	3590
2009_313	36	synecho	36	2009-11-09 01:53:26	48.32946	-122.75453	2476.458	21.352	NA	NA	3764	5.31	669056	29419	550	1.6825	24144.5	21496	0	22164.6	23821.3	12634.6	5354	5230.3	0	3501.8	3648.3	3695.2
2009_313	36	ultra	36	2009-11-09 01:53:26	48.32946	-122.75453	2476.458	21.352	NA	NA	3764	5.31	669056	29419	817	2.4993	33772.6	31014.1	0	1340.7	36113.9	21577.1	2303.5	2289.7	0	3450.8	3249	3500.4
2009_313	37.38	beads	37,38	2009-11-09 01:57:33	48.34261	-122.74704	2473.158	22.005	NA	NA	3855.386	5.31	689802.16	29546.89	378	0.5924	34303.5	31597.4	0	39762.2	17024.4	9573.8	2434.7	2134	0	1946.1	2844.6	3683.6
2009_313	37	ultra	37	2009-11-09 01:56:26	48.33924	-122.74974	2472.197	21.484	NA	NA	3778	5.31	674944	29465	773	2.3688	33837.9	31055.7	0	1345.1	36218.8	21684.3	2406.2	2420.7	0	3502.3	3182.3	3315.5
2009_313	37	synecho	37	2009-11-09 01:56:26	48.33924	-122.74974	2472.197	21.484	NA	NA	3778	5.31	674944	29465	586	1.7957	24181.5	21506.1	0	21981	23473.9	12399.8	5381.7	5227.4	0	3784.1	3733.3	3573
2009_313	38	synecho	38	2009-11-09 01:59:26	48.3482	-122.74254	2474.755	22.872	NA	NA	3984	5.31	714496	29683	544	1.7446	24600.8	21774.4	0	21841.7	23412.9	12590	5424.6	5199.3	0	3682.2	3797.6	3701.5
2009_313	38	ultra	38	2009-11-09 01:59:26	48.3482	-122.74254	2474.755	22.872	NA	NA	3984	5.31	714496	29683	793	2.5431	34161.5	31295.4	0	1351.5	36169	21703.8	2533.1	2495	0	3525	3269.9	3403.6
2009_313	39.51	beads	39,40	2009-11-09 02:03:57	48.36154	-122.7303	2474.283	23.241	NA	NA	4481.756	5.31	799667.68	31710.55	431	0.7258	34987.8	32220.7	0	40148	17227.1	9841.4	2275.1	2006.5	0	2013.6	2891.2	3498.8
2009_313	39	synecho	39	2009-11-09 02:02:26	48.35665	-122.73457	2476.458	22.768	NA	NA	4347	5.31	778368	31195	535	1.8003	24887.7	22089	0	21825.4	23335.8	12383.3	6020.5	5957.7	0	3740.1	3787.1	3831.5
2009_313	39	ultra	39	2009-11-09 02:02:26	48.35665	-122.73457	2476.458	22.768	NA	NA	4347	5.31	778368	31195	723	2.4329	34652.3	31831.9	0	1409.7	36698	22219.5	2482.1	2403.8	0	3907	3243.6	3284.2
